XYDATA
# File generated by Mantid, Instrument POWGEN
# The X-axis unit is: Time-of-flight, The Y-axis unit is: Counts per microAmp.hour
# Data for spectra :1
# Spectrum 1 
# Time-of-flight              Y                 E
     6266.64608       73.81867670        0.53533915
     6271.65870       73.68619154        0.53462092
     6276.67533       72.59299172        0.53106043
     6281.69597       73.17316149        0.53220674
     6286.72063       73.02036797        0.53135875
     6291.74931       73.33622620        0.53213989
     6296.78201       72.98045622        0.53013455
     6301.81873       73.22716607        0.53014262
     6306.85949       72.08685492        0.52662408
     6311.90427       73.14296472        0.52946620
     6316.95309       73.20548216        0.52944638
     6322.00595       73.30939131        0.52921249
     6327.06286       72.65893351        0.52682585
     6332.12380       73.56564195        0.52881820
     6337.18880       72.63893056        0.52553977
     6342.25784       71.90069433        0.52316198
     6347.33095       72.57940108        0.52483554
     6352.40810       72.43827838        0.52383569
     6357.48932       73.49632298        0.52620464
     6362.57461       72.75520442        0.52392930
     6367.66396       72.68236847        0.52348702
     6372.75738       71.21682375        0.51873539
     6377.85488       73.09367910        0.52393768
     6382.95646       72.93230770        0.52279765
     6388.06211       72.46044351        0.52099162
     6393.17185       72.03907172        0.51943714
     6398.28568       71.88389451        0.51844249
     6403.40359       72.26137566        0.51912650
     6408.52561       72.60066412        0.51981371
     6413.65171       72.33198035        0.51858285
     6418.78192       71.94829886        0.51727427
     6423.91623       72.20953335        0.51771670
     6429.05465       72.43612165        0.51771470
     6434.19718       72.74905199        0.51832056
     6439.34382       72.69280984        0.51769977
     6444.49458       73.44704732        0.51940290
     6449.64946       72.30766943        0.51593559
     6454.80846       71.97564921        0.51465470
     6459.97159       72.29581463        0.51512258
     6465.13885       72.40929746        0.51456154
     6470.31024       72.09478599        0.51315783
     6475.48577       72.92052657        0.51549372
     6480.66544       72.49180653        0.51422383
